Date,Location,Average,Lowest,Heigest,Capacity(ins),Capacity(Power),Max Power,Power Reserve,Power Reserve Ratio(%),Max Power Time
"2016-08-15",108,29.1,25.8,34,100180,83695,71947,11748,16.3,2016/08/15(15:00)
"2016-08-16",108,29.3,26.2,34.9,100180,90967,83068,7899,9.5,2016/08/16(17:00)
"2016-08-17",108,29.9,25.1,34.7,100180,91009,83296,7713,9.3,2016/08/17(15:00)
"2016-08-18",108,29.9,26.2,34.3,100180,91084,83742,7342,8.8,2016/08/18(15:00)
"2016-08-19",108,28.9,26.6,33.2,100180,91151,82770,8381,10.1,2016/08/19(15:00)
"2016-08-20",108,30.1,26.5,34.9,100180,84910,72886,12024,16.5,2016/08/20(15:00)
"2016-08-21",108,30.7,26.9,36.6,100180,79171,67470,11701,17.3,2016/08/21(20:00)
"2016-08-22",108,30.7,25.8,36.3,100670,90425,83731,6694,8,2016/08/22(17:00)
"2016-08-23",108,28.3,26,33,100670,90449,82564,7885,9.6,2016/08/23(15:00)
"2016-08-24",108,29.1,26.4,32.9,100670,90720,81362,9358,11.5,2016/08/24(17:00)
"2016-08-25",108,27.1,24,32.2,100670,90720,81780,8940,10.9,2016/08/25(15:00)
"2016-08-26",108,23,19.5,28.2,100670,90970,71673,19297,26.9,2016/08/26(11:00)
"2016-08-27",108,23.4,16.9,29.7,100670,80851,61325,19526,31.8,2016/08/27(15:00)
"2016-08-28",108,21,18.3,24.5,100670,79409,55005,24404,44.4,2016/08/28(20:00)
"2016-08-29",108,22.2,17.4,27.1,100670,91348,67384,23964,35.6,2016/08/29(17:00)
"2016-08-30",108,20.6,17.9,24.5,100670,90930,66987,23943,35.7,2016/08/30(17:00)
"2016-08-31",108,17.7,16.1,19.2,101025,90561,66093,24468,37,2016/08/31(17:00)
"2016-09-01",108,23.2,15.8,28.6,101025,88838,72151,16687,23.1,2016/09/01(15:00)
"2016-09-02",108,24.2,20.6,29,101025,88668,70674,17994,25.5,2016/09/02(15:00)
"2016-09-03",108,23.9,20.4,28.6,101025,75346,62793,12553,20,2016/09/03(15:00)
"2016-09-04",108,25.6,22.1,29.6,101025,73267,59979,13288,22.2,2016/09/04(20:00)
"2016-09-05",108,26.4,23,31.1,101025,85109,75299,9810,13,2016/09/05(17:00)
"2016-09-06",108,24.7,21,29,101025,85469,74763,10706,14.3,2016/09/06(15:00)
"2016-09-07",108,24.3,20.9,28.6,101025,85422,74096,11326,15.3,2016/09/07(15:00)
"2016-09-08",108,23,21.5,26.5,101025,85869,72779,13090,18,2016/09/08(15:00)
"2016-09-09",108,23.9,19.7,29.3,101025,85078,72942,12136,16.6,2016/09/09(15:00)
"2016-09-10",108,24.4,20,29.1,101025,75753,64267,11486,17.9,2016/09/10(15:00)
"2016-09-11",108,24.5,22.1,28.2,101025,76541,59361,17180,28.9,2016/09/11(20:00)
"2016-09-12",108,23.4,21.4,27.5,101025,87436,70245,17191,24.5,2016/09/12(15:00)
"2016-09-13",108,24.6,19.6,30.8,101025,84097,67051,17046,25.4,2016/09/13(15:00)
"2016-09-14",108,24.6,21.4,28.9,101025,71498,50931,20567,40.4,2016/09/14(01:00)
"2016-09-15",108,23.9,18.8,29.5,101025,71121,48036,23085,48.1,2016/09/15(20:00)
"2016-09-16",108,24.6,20.4,29.5,101025,70906,51254,19652,38.3,2016/09/16(20:00)
"2016-09-17",108,23.1,18.5,28.2,101025,69461,52183,17278,33.1,2016/09/17(20:00)
"2016-09-18",108,23.5,20.2,28.3,101025,72246,55063,17183,31.2,2016/09/18(20:00)
"2016-09-19",108,21.9,18.2,27.8,101025,84281,66807,17474,26.2,2016/09/19(15:00)
"2016-09-20",108,20.6,15.4,26.8,101025,84287,65571,18716,28.5,2016/09/20(17:00)
"2016-09-21",108,20.2,14.3,25.3,101025,83811,65243,18568,28.5,2016/09/21(17:00)
"2016-09-22",108,21.9,17.5,27.2,101025,81501,66526,14975,22.5,2016/09/22(17:00)
"2016-09-23",108,21.4,16.4,27.9,101025,81421,67087,14334,21.4,2016/09/23(17:00)
"2016-09-24",108,22.3,16.5,28.9,101025,70343,59413,10930,18.4,2016/09/24(15:00)
"2016-09-25",108,23,18.6,29.7,101025,70298,55864,14434,25.8,2016/09/25(20:00)
"2016-09-26",108,23.6,19.7,28.9,101025,80789,68737,12052,17.5,2016/09/26(17:00)
"2016-09-27",108,21,19.1,23.8,101025,80158,69576,10582,15.2,2016/09/27(15:00)
"2016-09-28",108,19.9,18.7,21.8,101025,80198,68539,11659,17,2016/09/28(15:00)
"2016-09-29",108,20.4,18.2,24.8,101025,79489,66486,13003,19.6,2016/09/29(15:00)
"2016-09-30",108,20.5,17.7,23.5,102018,81194,65346,15848,24.3,2016/09/30(15:00)
"2016-10-01",108,21.1,17.5,25.6,102018,68617,57724,10893,18.9,2016/10/01(11:00)
"2016-10-02",108,19,16.7,22.4,102018,69881,54396,15485,28.5,2016/10/02(20:00)
"2016-10-03",108,22.7,19.6,27.9,102018,72367,59881,12486,20.9,2016/10/03(20:00)
"2016-10-04",108,22,15.6,29,102018,77549,68076,9473,13.9,2016/10/04(17:00)
"2016-10-05",108,21.1,17.5,27.2,102018,77328,66398,10930,16.5,2016/10/05(17:00)
"2016-10-06",108,18,13.6,23.5,102018,77712,65864,11848,18,2016/10/06(17:00)
"2016-10-07",108,19.7,16.5,24.8,102018,77361,66082,11279,17.1,2016/10/07(17:00)
"2016-10-08",108,16.8,10.3,21.8,102018,67494,58538,8956,15.3,2016/10/08(01:00)
"2016-10-09",108,11.3,6.5,16.6,102018,66322,53219,13103,24.6,2016/10/09(20:00)
"2016-10-10",108,14,7.4,21.4,102018,77874,64320,13554,21.1,2016/10/10(19:00)
"2016-10-11",108,15.4,10,21.1,102018,77312,65143,12169,18.7,2016/10/11(19:00)
"2016-10-12",108,15.5,11.4,20.7,102018,75340,64249,11091,17.3,2016/10/12(19:00)
"2016-10-13",108,15.2,9.3,21.9,103068,76509,65420,11089,17,2016/10/13(19:00)
"2016-10-14",108,16.7,10.5,23.5,103068,76826,64400,12426,19.3,2016/10/14(19:00)
"2016-10-15",108,19.1,12.4,27.1,103068,67045,56484,10561,18.7,2016/10/15(19:00)
"2016-10-16",108,17.2,15.4,19.5,103068,66094,54441,11653,21.4,2016/10/16(19:00)
"2016-10-17",108,17.5,14.5,21.7,103068,76480,65430,11050,16.9,2016/10/17(19:00)
"2016-10-18",108,17,11.2,24,103068,76148,66241,9907,15,2016/10/18(19:00)
"2016-10-19",108,18,14,24.3,103068,75887,65157,10730,16.5,2016/10/19(19:00)
"2016-10-20",108,18.6,12.9,25.8,103068,77231,66271,10960,16.5,2016/10/20(19:00)
"2016-10-21",108,17.9,15.7,22,103068,76471,64898,11573,17.8,2016/10/21(15:00)
"2016-10-22",108,18.3,14.5,22.8,103068,68353,57118,11235,19.7,2016/10/22(11:00)
"2016-10-23",108,13.3,10.6,17.8,103068,67737,54151,13586,25.1,2016/10/23(20:00)
"2016-10-24",108,15.1,9,20.6,103068,78892,65420,13472,20.6,2016/10/24(19:00)
"2016-10-25",108,14.1,12.5,17.5,103068,79305,66171,13134,19.8,2016/10/25(19:00)
"2016-10-26",108,13.3,10.5,16.3,103068,80450,64893,15557,24,2016/10/26(19:00)
"2016-10-27",108,14.6,8.6,20.9,103068,79533,65786,13747,20.9,2016/10/27(19:00)
"2016-10-28",108,14.6,10.2,18.4,103068,78097,65408,12689,19.4,2016/10/28(11:00)
"2016-10-29",108,7.8,3.5,11.2,103068,71412,58250,13162,22.6,2016/10/29(11:00)
"2016-10-30",108,7.9,1.6,15.1,103068,68186,54656,13530,24.8,2016/10/30(20:00)
"2016-10-31",108,5.7,0.7,8.2,103068,78563,68282,10281,15.1,2016/10/31(18:00)
"2016-11-01",108,1.5,-2.4,6.6,103068,83119,68949,14170,20.6,2016/11/01(19:00)
"2016-11-02",108,4.1,-2.7,10.5,103299,82339,68711,13628,19.8,2016/11/02(10:00)
"2016-11-03",108,9.1,4.2,14.1,103299,81900,68016,13884,20.4,2016/11/03(11:00)
"2016-11-04",108,12.3,8.2,15.7,103299,81469,67038,14431,21.5,2016/11/04(10:00)
"2016-11-05",108,15,12.2,18.1,103299,74244,58041,16203,27.9,2016/11/05(11:00)
"2016-11-06",108,14,11.9,18.3,103299,76791,55010,21781,39.6,2016/11/06(19:00)
"2016-11-07",108,12.8,8.5,17.8,103299,80166,65572,14594,22.3,2016/11/07(18:00)
"2016-11-08",108,4.1,0.4,8.4,103299,81278,68309,12969,19,2016/11/08(19:00)
"2016-11-09",108,2.1,-3.2,8.6,103299,81574,67885,13689,20.2,2016/11/09(10:00)
"2016-11-10",108,6,1.5,9.8,103299,82444,69906,12538,17.9,2016/11/10(10:00)
"2016-11-11",108,9.1,6.2,14.2,103299,81485,67352,14133,21,2016/11/11(10:00)
"2016-11-12",108,11.4,5.1,16.7,103299,75429,58495,16934,28.9,2016/11/12(10:00)
"2016-11-13",108,14.4,12.1,18.1,103299,76063,55217,20846,37.8,2016/11/13(19:00)
"2016-11-14",108,13.2,10.2,15.8,103299,80581,66834,13747,20.6,2016/11/14(18:00)
"2016-11-15",108,5.2,2.5,10.2,103299,81672,67832,13840,20.4,2016/11/15(19:00)
"2016-11-16",108,5.2,0,12,103299,83901,68765,15136,22,2016/11/16(10:00)
"2016-11-17",108,9.1,4,16.5,103299,84260,67768,16492,24.3,2016/11/17(10:00)
"2016-11-18",108,10.3,4.9,14.6,103299,83566,67877,15689,23.1,2016/11/18(10:00)
"2016-11-19",108,13,9.9,18.6,103299,77440,60212,17228,28.6,2016/11/19(11:00)
"2016-11-20",108,9.8,6.4,15.3,103299,77873,55821,22052,39.5,2016/11/20(01:00)
"2016-11-21",108,9.5,5.1,14.6,103299,80430,68476,11954,17.5,2016/11/21(11:00)
"2016-11-22",108,2,-2.1,8.4,103299,82141,71284,10857,15.2,2016/11/22(18:00)
"2016-11-23",108,-1.8,-4.8,3.6,103299,83056,72066,10990,15.2,2016/11/23(10:00)
"2016-11-24",108,-2.5,-6.2,2.4,103299,83190,74022,9168,12.4,2016/11/24(18:00)
"2016-11-25",108,1,-3.5,6,103299,82612,73611,9001,12.2,2016/11/25(10:00)
"2016-11-26",108,0.9,-0.7,2.7,103299,73620,66203,7417,11.2,2016/11/26(11:00)
"2016-11-27",108,3.3,0.5,6.6,103299,75011,59455,15556,26.2,2016/11/27(24:00)
"2016-11-28",108,1.4,-1.4,5.6,103299,83432,73520,9912,13.5,2016/11/28(18:00)
"2016-11-29",108,1.7,-2.8,8.6,103299,85937,74156,11781,15.9,2016/11/29(10:00)
"2016-11-30",108,6,0.7,9.8,103299,85024,74959,10065,13.4,2016/11/30(11:00)
"2016-12-01",108,4.1,-1,7,103299,86447,72598,13849,19.1,2016/12/01(18:00)
"2016-12-02",108,1.6,-3.5,7.9,103299,85671,73589,12082,16.4,2016/12/02(10:00)
"2016-12-03",108,4.5,-0.7,11.3,103299,83525,62882,20643,32.8,2016/12/03(11:00)
"2016-12-04",108,5.5,2,9.5,103299,82341,58853,23488,39.9,2016/12/04(24:00)
"2016-12-05",108,5.9,0.5,10.3,103299,87795,72596,15199,20.9,2016/12/05(10:00)
"2016-12-06",108,-1.1,-4.2,4.3,103299,90426,74652,15774,21.1,2016/12/06(10:00)
"2016-12-07",108,1.7,-2.7,7.5,103299,90821,76917,13904,18.1,2016/12/07(10:00)
"2016-12-08",108,2.1,-3,6.1,103299,90628,76313,14315,18.8,2016/12/08(10:00)
"2016-12-09",108,1.4,-2.9,4.2,103299,91310,73993,17317,23.4,2016/12/09(10:00)
"2016-12-10",108,-1.6,-5.9,3.6,103299,85209,65024,20185,31,2016/12/10(11:00)
"2016-12-11",108,-1.1,-6.1,6.4,103299,87632,61800,25832,41.8,2016/12/11(24:00)
"2016-12-12",108,2.3,-3,6.3,103299,92578,77426,15152,19.6,2016/12/12(11:00)
"2016-12-13",108,3.4,-0.4,8.8,103299,92178,76461,15717,20.6,2016/12/13(10:00)
"2016-12-14",108,-1.4,-2.3,-0.1,103299,92681,77634,15047,19.4,2016/12/14(11:00)
"2016-12-15",108,-5,-7.6,-1.5,103299,92819,78945,13874,17.6,2016/12/15(10:00)
"2016-12-16",108,-4.7,-9.8,0,104466,93031,79966,13065,16.3,2016/12/16(10:00)
"2016-12-17",108,2.7,-2.7,8,104466,89028,67116,21912,32.6,2016/12/17(11:00)
"2016-12-18",108,4.9,2.7,8.1,104466,88826,61057,27769,45.5,2016/12/18(01:00)
"2016-12-19",108,7.2,4.3,12,104466,91271,76506,14765,19.3,2016/12/19(11:00)
"2016-12-20",108,7.6,4.4,13.6,104466,89662,74281,15381,20.7,2016/12/20(10:00)
"2016-12-21",108,7.9,4.1,12.6,105866,89166,74306,14860,20,2016/12/21(10:00)
"2016-12-22",108,5.5,1.5,11,105866,90449,73690,16759,22.7,2016/12/22(17:00)
"2016-12-23",108,-2.5,-4.4,1.5,105866,90894,77048,13846,18,2016/12/23(11:00)
"2016-12-24",108,-2.4,-4.3,1.1,105866,90172,66078,24094,36.5,2016/12/24(11:00)
"2016-12-25",108,1,-4.5,6.4,105866,88547,61186,27361,44.7,2016/12/25(01:00)
"2016-12-26",108,2.5,1.3,4.4,105866,91610,77204,14406,18.7,2016/12/26(11:00)
"2016-12-27",108,-2.3,-6.3,1.3,105866,92007,76864,15143,19.7,2016/12/27(10:00)
"2016-12-28",108,-3.7,-8.4,2.6,105866,92564,77863,14701,18.9,2016/12/28(10:00)
"2016-12-29",108,-4.2,-7.2,-1.1,105866,93229,77900,15329,19.7,2016/12/29(10:00)
"2016-12-30",108,-3.9,-9.1,1,105866,93773,76199,17574,23.1,2016/12/30(10:00)
"2016-12-31",108,0.7,-3.6,5.7,105866,92458,63693,28765,45.2,2016/12/31(01:00)
"2017-01-01",108,2.7,-1.6,6.9,105866,89861,59234,30627,51.7,2017/01/01(01:00)
"2017-01-02",108,5,1.8,9.2,105866,92573,72901,19672,27,2017/01/02(11:00)
"2017-01-03",108,2,-2.3,7.7,105866,94223,75471,18752,24.8,2017/01/03(10:00)
"2017-01-04",108,3.9,1,8.9,105866,92353,75778,16575,21.9,2017/01/04(10:00)
"2017-01-05",108,3.8,-0.1,7.3,105866,92474,76304,16170,21.2,2017/01/05(11:00)
"2017-01-06",108,5.4,2.5,11.4,105866,92841,74060,18781,25.4,2017/01/06(10:00)
"2017-01-07",108,4.6,0,10.5,105866,90470,64879,25591,39.4,2017/01/07(11:00)
"2017-01-08",108,6.5,4,10.9,105866,90644,59058,31586,53.5,2017/01/08(24:00)
"2017-01-09",108,1.5,-3.1,4.3,105866,92252,75090,17162,22.9,2017/01/09(11:00)
"2017-01-10",108,-3.7,-7.4,1.1,105866,93039,76690,16349,21.3,2017/01/10(10:00)
"2017-01-11",108,-3.8,-9.4,1.5,105866,94862,78898,15964,20.2,2017/01/11(10:00)
"2017-01-12",108,-2.2,-6.1,1,105866,94338,78403,15935,20.3,2017/01/12(10:00)
"2017-01-13",108,-6,-8.6,-1.4,105866,94912,80079,14833,18.5,2017/01/13(11:00)
"2017-01-14",108,-8.4,-10.5,-5.4,105866,92828,69894,22934,32.8,2017/01/14(11:00)
"2017-01-15",108,-6.6,-11.5,-0.9,105866,91004,66021,24983,37.8,2017/01/15(01:00)
"2017-01-16",108,-3.8,-8.9,4,105866,93313,80790,12523,15.5,2017/01/16(11:00)
"2017-01-17",108,-2,-7.1,3.4,105866,94280,81681,12599,15.4,2017/01/17(10:00)
"2017-01-18",108,-0.5,-3,2.8,106238,95091,79959,15132,18.9,2017/01/18(10:00)
"2017-01-19",108,-1.2,-4.9,4.7,106238,94146,80171,13975,17.4,2017/01/19(10:00)
"2017-01-20",108,-4.4,-7.8,-1.4,106238,94284,81765,12519,15.3,2017/01/20(11:00)
"2017-01-21",108,-5.2,-10,-0.9,106238,90927,71225,19702,27.7,2017/01/21(11:00)
"2017-01-22",108,-8.3,-10.9,-3.3,106238,91965,66749,25216,37.8,2017/01/22(24:00)
"2017-01-23",108,-8.9,-12.6,-4.1,106238,95443,83657,11786,14.1,2017/01/23(11:00)
"2017-01-24",108,-7,-11.6,-1.3,106238,96526,82884,13642,16.5,2017/01/24(10:00)
"2017-01-25",108,-5.2,-10.2,0.9,106238,95823,81686,14137,17.3,2017/01/25(10:00)
"2017-01-26",108,-1.3,-7.9,3.4,106238,95631,78670,16961,21.6,2017/01/26(10:00)
"2017-01-27",108,-2.6,-5.7,3.1,106238,91078,62908,28170,44.8,2017/01/27(01:00)
"2017-01-28",108,-1.6,-8.2,4.3,106238,89072,56442,32630,57.8,2017/01/28(01:00)
"2017-01-29",108,0.8,-0.9,2.5,106238,89100,57667,31433,54.5,2017/01/29(24:00)
"2017-01-30",108,-4.8,-7.9,-0.9,106238,91686,62634,29052,46.4,2017/01/30(24:00)
"2017-01-31",108,-5.4,-9.9,0.2,106238,94937,77034,17903,23.2,2017/01/31(11:00)
"2017-02-01",108,-4,-7.5,0.7,107098,95220,80173,15047,18.8,2017/02/01(11:00)
"2017-02-02",108,-2.7,-9.2,3.3,107098,96341,80243,16098,20.1,2017/02/02(10:00)
"2017-02-03",108,1.5,-2.3,6.7,107098,96289,78232,18057,23.1,2017/02/03(10:00)
"2017-02-04",108,0.9,-2.9,3.2,107098,94172,67533,26639,39.4,2017/02/04(11:00)
"2017-02-05",108,1.2,-1.5,2.3,107098,94991,62577,32414,51.8,2017/02/05(24:00)
"2017-02-06",108,-1.7,-4.4,2.6,107098,96366,78251,18115,23.1,2017/02/06(10:00)
"2017-02-07",108,-2,-5.6,3,107098,97305,80163,17142,21.4,2017/02/07(10:00)
"2017-02-08",108,-2.2,-4.9,0.6,107098,96980,79274,17706,22.3,2017/02/08(11:00)
"2017-02-09",108,-5.3,-7.1,-2.1,107098,97002,80002,17000,21.2,2017/02/09(10:00)
"2017-02-10",108,-6.6,-9.3,-2.5,107098,95916,81268,14648,18,2017/02/10(11:00)
"2017-02-11",108,-4.8,-9.2,0.8,107098,92955,69363,23592,34,2017/02/11(11:00)
"2017-02-12",108,-2.2,-7.4,4.2,107098,93782,64047,29735,46.4,2017/02/12(01:00)
"2017-02-13",108,0.1,-5.4,6.1,107098,96343,79050,17293,21.9,2017/02/13(11:00)
"2017-02-14",108,0.3,-4,6.5,107098,96561,78279,18282,23.4,2017/02/14(10:00)
"2017-02-15",108,1.8,-3.9,8,107098,96403,77770,18633,24,2017/02/15(10:00)
"2017-02-16",108,5.5,-1.9,10.3,107098,96295,75604,20691,27.4,2017/02/16(10:00)
"2017-02-17",108,0.8,-5.2,9,107098,96207,74358,21849,29.4,2017/02/17(10:00)
"2017-02-18",108,-2.6,-7,2.9,107098,90042,65574,24468,37.3,2017/02/18(11:00)
"2017-02-19",108,2.3,-3.4,5.7,107098,89643,61553,28090,45.6,2017/02/19(01:00)
"2017-02-20",108,-1.5,-5.2,5.4,107098,93928,76063,17865,23.5,2017/02/20(11:00)
"2017-02-21",108,-0.6,-7.6,6.9,107098,93347,77149,16198,21,2017/02/21(10:00)
"2017-02-22",108,1.7,-0.9,2.9,107098,93689,78523,15166,19.3,2017/02/22(11:00)
"2017-02-23",108,-1.5,-4.2,2.1,107098,93526,75909,17617,23.2,2017/02/23(10:00)
"2017-02-24",108,-0.8,-5.8,4.4,107098,92732,75970,16762,22.1,2017/02/24(10:00)
"2017-02-25",108,2.6,-2.8,8.4,107098,91811,64596,27215,42.1,2017/02/25(01:00)
"2017-02-26",108,3.6,-1.5,10.1,107098,91375,60444,30931,51.2,2017/02/26(24:00)
"2017-02-27",108,3.7,-1.8,10.7,107098,93171,73564,19607,26.7,2017/02/27(10:00)
"2017-02-28",108,5.6,-1.3,12.3,107098,92437,73617,18820,25.6,2017/02/28(10:00)
"2017-03-01",108,5,2,11.4,107098,92104,64523,27581,42.7,2017/03/01(20:00)
"2017-03-02",108,1.8,-1.1,6.6,107098,92979,75921,17058,22.5,2017/03/02(10:00)
"2017-03-03",108,3.3,-3.1,10.4,107098,93749,74262,19487,26.2,2017/03/03(10:00)
"2017-03-04",108,5.7,0.1,12.7,107098,91420,62651,28769,45.9,2017/03/04(01:00)
"2017-03-05",108,5.2,1.2,10.4,107098,91770,58780,32990,56.1,2017/03/05(24:00)
"2017-03-06",108,0.1,-2.8,4,107098,94148,73396,20752,28.3,2017/03/06(10:00)
"2017-03-07",108,-1.3,-4,2.9,107098,93840,76756,17084,22.3,2017/03/07(10:00)
"2017-03-08",108,-0.1,-5.3,5,107703,92902,76634,16268,21.2,2017/03/08(10:00)
"2017-03-09",108,3.2,-2.7,10.7,107703,92807,74556,18251,24.5,2017/03/09(10:00)
"2017-03-10",108,4.8,-1.2,12.2,107703,92047,73349,18698,25.5,2017/03/10(10:00)
"2017-03-11",108,7.3,-0.2,16.7,107703,90228,62468,27760,44.4,2017/03/11(01:00)
"2017-03-12",108,8.2,4.4,14,107703,91063,57589,33474,58.1,2017/03/12(01:00)
"2017-03-13",108,6.9,1.5,12.2,107703,93327,70385,22942,32.6,2017/03/13(10:00)
"2017-03-14",108,5.8,1,10.9,107703,91119,70674,20445,28.9,2017/03/14(10:00)
"2017-03-15",108,6.3,0.4,13.3,107703,90591,71134,19457,27.4,2017/03/15(10:00)
"2017-03-16",108,6.2,1,13.4,107703,91482,70775,20707,29.3,2017/03/16(10:00)
"2017-03-17",108,7.7,1.2,15.7,108601,91839,70322,21517,30.6,2017/03/17(10:00)
"2017-03-18",108,9.5,5.9,16.1,108601,90013,61921,28092,45.4,2017/03/18(10:00)
"2017-03-19",108,10.9,3.2,18.9,108601,87910,56890,31020,54.5,2017/03/19(23:00)
"2017-03-20",108,10.2,6,15.5,108601,87922,69809,18113,25.9,2017/03/20(11:00)
"2017-03-21",108,7.4,4.3,12.6,108601,87503,68210,19293,28.3,2017/03/21(20:00)
"2017-03-22",108,7.6,1.9,14.1,108601,87657,70170,17487,24.9,2017/03/22(10:00)
"2017-03-23",108,9.1,5.1,15,108601,87672,69549,18123,26.1,2017/03/23(10:00)
"2017-03-24",108,8.7,3.9,15.2,108601,88072,69257,18815,27.2,2017/03/24(10:00)
"2017-03-25",108,8.1,5,12.6,108601,86606,61395,25211,41.1,2017/03/25(11:00)
"2017-03-26",108,7.3,4.8,11.6,108601,87877,57467,30410,52.9,2017/03/26(23:00)
"2017-03-27",108,6.1,4.4,10.9,108601,88323,70135,18188,25.9,2017/03/27(10:00)
"2017-03-28",108,7.1,2.5,12.7,109493,86241,70060,16181,23.1,2017/03/28(10:00)
"2017-03-29",108,8.8,4.7,14.4,109493,87117,69891,17226,24.6,2017/03/29(10:00)
"2017-03-30",108,10.6,4.1,17.1,109493,87994,67807,20187,29.8,2017/03/30(10:00)
"2017-03-31",108,8.6,4.9,12.4,109493,88725,68976,19749,28.6,2017/03/31(10:00)
"2017-04-01",108,9,4.8,15.1,110502,82935,59219,23716,40,2017/04/01(24:00)
"2017-04-02",108,9,3.1,15.8,110502,85311,56420,28891,51.2,2017/04/02(23:00)
"2017-04-03",108,11.4,4.3,19.2,110502,84021,65686,18335,27.9,2017/04/03(10:00)
"2017-04-04",108,14.1,6.7,21.8,110502,86064,65973,20091,30.5,2017/04/04(10:00)
"2017-04-05",108,12,10.8,14.2,110502,86046,68200,17846,26.2,2017/04/05(17:00)
"2017-04-06",108,10.4,9.4,12.4,110502,87916,69129,18787,27.2,2017/04/06(11:00)
"2017-04-07",108,14.5,9,23.5,110502,87253,65396,21857,33.4,2017/04/07(10:00)
"2017-04-08",108,13,8.6,19.9,110502,86383,56759,29624,52.2,2017/04/08(10:00)
"2017-04-09",108,14.8,10.6,20.5,110502,84126,54617,29509,54,2017/04/09(21:00)
"2017-04-10",108,16.5,10.1,23.3,110502,87013,63993,23020,36,2017/04/10(20:00)
"2017-04-11",108,15.3,11.5,20.2,110502,87343,65921,21422,32.5,2017/04/11(10:00)
"2017-04-12",108,11.5,8.8,16.4,110502,85970,64262,21708,33.8,2017/04/12(20:00)
"2017-04-13",108,12.7,6.3,19.6,110502,84544,64430,20114,31.2,2017/04/13(20:00)
"2017-04-14",108,13,10.1,17.7,110502,85529,64493,21036,32.6,2017/04/14(17:00)
"2017-04-15",108,16.8,10.9,24.3,110671,83099,55961,27138,48.5,2017/04/15(01:00)
"2017-04-16",108,18.7,12.9,24.4,110671,82735,54282,28453,52.4,2017/04/16(21:00)
"2017-04-17",108,14.7,11.2,18,110671,82855,66355,16500,24.9,2017/04/17(15:00)
"2017-04-18",108,11.7,9.4,17.4,110671,83724,65101,18623,28.6,2017/04/18(17:00)
"2017-04-19",108,12.6,7,18.4,110671,83051,62985,20066,31.9,2017/04/19(10:00)
"2017-04-20",108,12.9,9.9,18.2,110671,83682,65335,18347,28.1,2017/04/20(15:00)
"2017-04-21",108,13.1,7.6,19.3,110671,84048,63284,20764,32.8,2017/04/21(10:00)
"2017-04-22",108,14.8,8.5,22.5,110671,83523,56424,27099,48,2017/04/22(21:00)
"2017-04-23",108,14.9,8.9,21.7,110671,81850,54420,27430,50.4,2017/04/23(21:00)
"2017-04-24",108,15.1,8.3,21.3,110671,82873,63820,19053,29.9,2017/04/24(20:00)
"2017-04-25",108,16,12.9,20.4,110671,81209,64533,16676,25.8,2017/04/25(17:00)
"2017-04-26",108,15.1,10.5,20.2,110671,80871,63329,17542,27.7,2017/04/26(11:00)
"2017-04-27",108,13.6,7.9,19.8,110671,79714,63751,15963,25,2017/04/27(20:00)
"2017-04-28",108,14.4,8.9,21.5,110671,80659,62861,17798,28.3,2017/04/28(17:00)
"2017-04-29",108,17.1,9.6,23.7,110671,81130,55507,25623,46.2,2017/04/29(21:00)
"2017-04-30",108,19.3,13.7,27.8,110671,80635,54163,26472,48.9,2017/04/30(21:00)
"2017-05-01",108,20.1,12.8,28.3,110671,82501,56790,25711,45.3,2017/05/01(20:00)
"2017-05-02",108,20.7,15.2,28,110671,82331,62100,20231,32.6,2017/05/02(17:00)
"2017-05-03",108,21.5,14.5,30.2,110671,82942,58991,23951,40.6,2017/05/03(21:00)
"2017-05-04",108,21,14.8,27.5,110671,83056,60366,22690,37.6,2017/05/04(17:00)
"2017-05-05",108,20.9,15.5,27,110671,83028,56195,26833,47.7,2017/05/05(20:00)
"2017-05-06",108,14.9,10,19.3,110671,79430,53271,26159,49.1,2017/05/06(21:00)
"2017-05-07",108,16.6,10.9,22.8,111168,80272,53449,26823,50.2,2017/05/07(21:00)
"2017-05-08",108,17.9,11.1,23.5,111168,77697,63803,13894,21.8,2017/05/08(17:00)
"2017-05-09",108,17.1,15.3,22.6,111168,79013,61163,17850,29.2,2017/05/09(15:00)
"2017-05-10",108,16.4,14.2,20.8,111168,80821,65137,15684,24.1,2017/05/10(11:00)
"2017-05-11",108,19.3,13.1,24.8,111168,80138,65315,14823,22.7,2017/05/11(17:00)
"2017-05-12",108,19.1,16.8,21.1,111168,80398,66500,13898,20.9,2017/05/12(11:00)
"2017-05-13",108,16.4,12.4,22.6,111168,78407,57892,20515,35.4,2017/05/13(01:00)
"2017-05-14",108,15.7,11,20.7,111168,77523,54246,23277,42.9,2017/05/14(21:00)
"2017-05-15",108,16,12.3,20.1,111168,81620,64452,17168,26.6,2017/05/15(17:00)
"2017-05-16",108,17.1,13.3,22.3,111168,80844,64434,16410,25.5,2017/05/16(17:00)
"2017-05-17",108,18.6,12.3,25.9,111168,79301,65506,13795,21.1,2017/05/17(17:00)
"2017-05-18",108,20.4,13.9,26.9,111168,80633,66176,14457,21.8,2017/05/18(17:00)
"2017-05-19",108,21.1,15.1,27.9,111168,80693,66619,14074,21.1,2017/05/19(17:00)
"2017-05-20",108,20.9,15.4,27.3,111292,80072,58028,22044,38,2017/05/20(15:00)
"2017-05-21",108,21.5,16,27.6,111292,81065,55580,25485,45.9,2017/05/21(21:00)
